query_id,answer
FXT1SQ1DiPMfoFvb,473d503c7f95daab a89c66bad4652c6d 9f80c757115f3814 b40da2bc3a7d0611 4c1b79bb3a06d279 0c07dcb8fef3e9ce 975abc8f05999266 1c12925aa0b4495e ce883217aa1c1e19 ef09a5c8298e3364 af16015ad4359aba f145653736082312 5ce7a1dd0bdc58ad 85e41c8c97c42bbf 8d61a8c0561d7c9e 78c812fe504344d1 85c70d391c53b1ba 22d0e178d78786a1 35edb6893fde7fcb db5f1dfc32849977 091d3ba519cae4c4 9f19797daf30344e 21ef166e7a16665f 775a5536affd91e9 1830d1c2435d3608 0924f08c05d892e9 97a7282bbb31e4ac 787626f75df1556e ca081feae51559c0 21ed879302862d0a c7e8558035a0d377 d3115c1936721ce1 5d7cc08170a09245 8753536822cafce5 fd73d0e116d1fca1 d160864e1859c9c7 c3e38c140e7d323c f2aacf4579a3920f db637b946d3ba63c a3bfdcb5cacc723d ace36f7a35ac4827 99dbdfb084c915cd d97e6731575fcb3d ae42ad26b63e5115 9490745fe32c24b0 31cfa7575b684776 a5e0835991e46e13 feaa8ca5815f024a e47935ef0dd2aee7 b20a39264804d1ba
9DIDzJnvKXzWBr0K,0bd9862b6a514d00 262a6c2af47b7ad0 b44f333db1d5ee9b 2c86ccffe5f88eb0 3c65522e3562b74c 2c16e1e97ab74732 9306c157f7820a3f 41150284dc078fb5 9bca5c1deacd49af e0803457e29f22ad 0b54ea7bfa9c4cf5 a1b3bd86b69aab22 901d93c1d17567d4 c0136553330d6c97 2d308ae6e5669a1c 58036f0d6ccf0cce f4455bbc11ee58a8 7363378e89efff5a d3254e282fb2f128 1f65ba40f5cb3981 f74d49402e6d9c9c bd4a3f5aa8537817 13d4808457e0b091 c157d49e541a5264 f2225cae467d3e01 2a3f17fd4cd174d7 3f87104fed8c3414 fae53ac6362413d9 ced763b98648fb17 acf9f24395fde80b 55d7c29bfbf6fa41 b68c28b26e0956bc 0d8f22ecf4564689 00640bc49f6f5ab6 8c123d66ef9e5d15 173a8a541f9fa4b3 7d36d3a5f63e31a8 8785e7eb6d4a6c46 eb4712dfe7d8630a 7ae346521af07db0 cfaadf0650ef29a0 a4935649fc231482 b8d3abb35d78f244 31d7fa5035ecf977 e362744bbc567c94 da0635c065cd2190 8df2eb89e8c96b87 d240778534e8c179 ce2a851311458219 528ca13c2b2ae6cb
XoRUcfOtglL8Jw8q,2b680326127fc32f 361978dc9b38458a 7885fafcfe7f9d95 06347fb68b02bce4 12d367bdc54189da 94ebfb92c671a6af f53defb856d3272c 8a75d57fbcbc74e5 6f1808e455eae978 fd5b7b3d36996c49 49381ef1551e759f 26bcdb2ceb3cb091 6ac873b4bb5febc6 e2161ef6ef035f79 56625edf22afe09d 6861d80aa6574a7b e0afd6ddc27973c7 34f3332f933dbd04 8ff9ba6f10a63467 368bb9911371fb9b 3a5084e37a137e43 e1fab2ccd7945f49 6dcb1eaa743502fb c7bbd1765fe63313 bad28c0a7e0bedaa 4d2a957a4f4fa3d7 302d7d086bf7da7e 6a1353494fcb9b7b 67849d86226f7bac 8757f962eaec6516 215b9097ab0bd07b 4cd525d3f3a7d82b ddefcdd40a7a30c0 f0079e58f2b7f8e5 03ca3b5b0530b57e 1f1da2cbf9f48062 b86376a0f32c2ed3 0297fa3af847aeab d81d07fffc8791a0 1269e7b23c6ea93a e79d18f6a0034123 cf1e7dfbcc4c311f c645755949591b92 8a79ac6203e612e1 fddf28f8919f388a b2ac5f2b8d168159 f8cee8bc7da592e8 4434279b3883e4f0 7d72654960691ceb 1fee295b9623ddf9
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 fe0759f187b21104 133781574290762d 370e158e8f097832 c6ae46f6063cf423 0a0b908d2aaded24 dedb8bdec5ce9170 fb752594315a3cc4 2075be536d03890a 7f44b52c99f5dd06 4faae570350e528c 8760741d579994a8 16bf724911d642a8 3f6c95a22a9eb7c8 4d3260e58d6b658e d7b16c42c3714470 0cad005cbd348e26 a6c4b16083917362 af881026aa3a18b3 4b67194e5ae8d9e4 3d7a8e68541a317b 373b723f4d1b905b 6f051f08242c59a1 568d21b89aebfb2a 1d4d06ac03418952 17c6bcedaecdc8e4 a56ec5f422b820b8 bb8f4aa71682e308 17d7defaec443d2c bfcf112bc8a56beb 9d7209c9bf60dfc7 4db21f8ffb806006 f67a7a3f446ca2e0 0869fcd5f69f05ad 1880e8c948ba6a1c 4e8c34559ab18a19 642c04e888896b12 9529dbbd5ad87686 e4d8b868df9c152d 549f95ea16824a68 c257a23b52199d8e a26beadc94037e34 e267c43820c9359f 9c4fbbcbedbacfdc 0034802fa262e976 67ce33260cf59493 389a189a5a5ba8a1 84b2b062811ab1d0 d510bdacf25961ee 7274667a5f8c7614
zpz8Y8mIKnovl0rz,5eb0b653b651f2ad 1332f7c8c06d9cdb 9304b3610b64fdfe b4ed24826ea454b4 c86fda71f7349258 ac0b80b64b599176 41dd86265d2442ee 9d6113499907ec18 7aa7215d86eee724 bcf3a4053c796ee8 4c1b68d3fc04be82 668b150d283e395c 6b493e249834aa5f 7e6574a37e091be7 f8bda3a631172ef3 15b11d6942fc9bb3 a3332be3618b575e 64349f1835564954 c8c8ff851b5a3f6f 6f5fcab26cc134fc 981dc8f62e49c83d 6357e45e34ae31e5 89934f13c7e0814d c41f501ccb338a81 f417114c8ea33ea9 54842cc5a086bec0 8749880821c56cb1 1fcbbfcbe9c48c1e 00757914f5109de8 d91c13fa503b506e ecb5005658ecfafc 40e9dba5e301e3d4 d3e998526633550a d1dc1e77b78ba23e 36dcfeae1fc3eff8 837ae6cdc516f556 65e05fe151b594b9 befe303eca5d7901 795f16d82420322a bf7dcc093ec607da d6d6b9e22ad0f523 c283758c8e48234e 352d28730d21f86b 790aa7e9e369e434 4ebcbb001ae68318 eb94f20a198c9d4a 8eecf3377c8a8233 8f729b2e0cf1d095 121dbc5beaf347d2 23a04c45e998cf7f
SF1zhQDEG2zg3jUF,dd9655a3083e8833 c164ffea1a7243ad 36c84cf0acec3430 1e424c3cc1a05c27 6b9ddbbac5046d09 fcfd8f8e05813907 4db9dc1645080a65 248b8551720c6808 671b4c6698a05b6e 7df1ef03a3f26233 d29271cdb0b3d8c0 9a2fc0caffb5912f bfed0df9b9753098 2d028f21b732e503 c1ebf14de19e0d65 867400c697aa1d49 896259ea57b2b469 8fa81e5b592b11d7 d7b6ffbf84e47787 1ae5033dde1c95b8 5e5c35da2292578a c18c7dbd2e89a6dc 819ad8c22b4043e4 fe5fffeb06b4250d a9159603721a8630 65bf25f48cc8f3a4 0bb1ce85ab4c0879 b09b99773ca439ca e1c2cba225afb4a7 d0e7766eb27d23c3 194052dcf9d5a00b c9290cbe2f586bae a307dbed96e69bee 51d72608e3536bcb 628f6956b6d5a936 4af3dd05ca8229d5 ce45c97759757420 373c4f705dc4d04d e0ceea01d5ba9d0e 0cef7c3971657500 a2c164133d4b8058 858f2e5ae9dcae0a 0f8adaadaa4d32dc ae03daf369fa02b9 3f29b9ba0fcb9813 4bddfcab2c93b3e8 bc581fca004c32a9 1eb7bc5b5774f25c 6e9eb41c1d68c496 273aa36e79207025
T3sxqyRNmngP09eA,cf45029495d9b434 ff1ec47ed54a5869 fc583e0bc31eca67 f07352e65fe6b30c 1b535ed374b9d110 5fd8d9664fa71881 166c64ecdb7aad74 e196417c97976168 1308a3d8e1b6a8fe fe5890aa12588031 4c5f5966602eee77 bce53ac9651a79d6 7bbb273f1f6c9ee5 ba9dc82823047379 16f9018419f9eeac 9b107a7e0a0f9e57 d439b805f0a9bc38 516f72bb780e8db2 97514d7455bcbee1 41c5474be5a42aac 28134d7020c7d124 fe83587245bc2223 6ab908955c6fb8e7 e253268573070146 d9d33f6536a0c589 a8f15bc8d1d09812 7d9cad79c30b20fe b92e0c07e1fb3198 fcaba64dea99e506 7aa2fed67a453a70 2719dfb5b57bd1df a4a4ad7902f25ff3 0396e6918760be5a 19e97cb3a030a511 4b2f6e6c270d228f c68b42b7f564a4d6 57016e51e4f2878b ead7b67ebdbac9bd 6f3c220aa16af336 267edc7d8d9a92ba 23b78fa18f48af12 8438d712d8a496af 51c38e55164b0c78 bc8c8c517e6ed837 50979ffe1bb518b5 b0d6834e3ffa5c5c 0cc69eb4c79fd876 d320bf9e99bc587e 982e5d4b53f5ac23 7b440b3b07b5ad55
Noh1IBaATyzfAY1W,84431eba28bfb555 f69136c9e3cd7cd3 468a23c8334bb8eb 5beb12cbd7f088ac b56c04224aad0bbf f892cdd511edcbdd b9dd3aba51ebef13 e8d217917dfabee4 f1c90b98d5fdbc0a 1c313e644a31e892 5eab0566eee5bfa5 edab9e210c9182f7 303164de80d1b4c8 4852a2e115a7d298 d1555faeb6baf5fc 513a48ea8d701db5 e8ef72a7b5e4909a 5f567a5fb2644b52 8fa3d6ee02d8e860 ae31298efeae1ae7 d31cd0a6268c4ba8 d91ca24204912aa1 4df6f8a658772bb3 507820f21ad5a191 794e38ace345ed78 7dfbe8a04e1b472d 80e037b948b0c69b 64d7d9a631e96033 bbc50e7786771075 2122196bf16ba6d0 a3853f8b9a46ad57 c855d34a9b08f5b6 9997c80169e5bca5 596cb7dc7e22acd5 7281efdb8ff380ab 5c5d2acf2ecdb47e d3273c6b33ed2621 26a008288c4b9712 d9d9595f1dd3341a b9dafcc437acad7f 73ec81610b1e1515 18c91a66ace011ad ec387356fcbaac89 50842116a481d257 e45423a5317df50b b7481c73f58f5f35 e3765915d93ac531 b42b6f6fb3212b8c 3e5212dee27ad8c4 cd145b61ee23a91b
i6mUjFOstuftfSk8,b9fa510f2f058277 ae63015a4cc94583 c5b7a4149a463bd0 037eff790bed1d2e 28c66eb9c298e06a dee928e6084271df 21be6a03e9133ea6 5ae7d2d25f0c0b2f 8b55cb9cebc6d268 4eaca9440da6c625 e9a46b69668eb313 fa25d857ebb58ee3 4a2268b9fb19a3d5 1be898224b30cf34 46f77981726b869c b9e4a800553195fb 7b61177f8a752daa 1d2e64a3761dd8ce 618cd806ce964cd5 341bf29cbc8623d5 67ece39c17bbf092 3e798f0c7ea335c2 0fc0c56b904f4897 3814081d3f6e7841 071865a42ebd8290 ab0786152d3dd828 7086beb9127932a8 c064164a009e940f 86e1c4ec3731e079 e0dd3ef27c062750 2da90e689a632119 55be5a6680dcb6ef d102e701a3578818 3001cdc9ae92429c 86d084259c014068 24609b750bcd672c d9d9351a8c1f87f7 47ef09ad4107907d 3ec34e21be38b053 097317ca4a84776a c5ee6b9448a3540f b5743a1ee4a51a11 5e781d0bfa246a62 534262737dcced30 e144f561a8c90225 52bc16456d5e95b7 bd38144ca2052799 60092dd4e8f27a4b 125656a88c3ce51f 09a0f40d82ba2ad2
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 4a1f67f0d1068de5 245d2d24f805d4fd b80b5cdc5096466f 050b3dccb0af5bdb 4fc7190ce24e8197 c794658a0f8b12f4 60eb173dcb24ae5e 81cdb4e96fc50287 730493b3f1bfb22a dcd4817302518a57 87923942233e98a7 5d1e9411e565cbc5 7da3b2d515223bd7 80ebc67ed2aadd01 8a4813518d1d9206 8e7f5623e2aef921 b25302277a388bbf 5db03ea60979e0f5 8c38fa69461bfe38 972adabc0afef9b2 976c088595340a8b f1cdbd7e4beaa617 3167ed74d390653f 0a98c99348a3e44e ef2e07891333bc87 ab5a387dcf99823e 8e78e94728c322dc 7563b9958ccb627b 62969b9dcc62cfef 6f8f552679d1f87c 6e7e9385b9587762 8807146e351d51b5 5316712dc35864dd 378388906555f69f 09caddababf40978 111273e36a3a438e 710de36e950dbf95 6ae854d42c5b235f f84d19bb35f3d44c 8fae5c9ab0ad9b34 75ff92040fefb7de 093bac4203a2012a f3d59f2c34b92342 df469c8e67e74da7 72b619c8e3e6d74d 4a3c48aef4ca619d cdf20472d47aae7f b6dbaf928d958970 5412bb95c711ae01
eLypTSoIY0DA8Vzp,131c2cbb2323b8e2 2e1adbbbcefa4df4 3c2950baae5e77bd 2beae5f0c34cfe49 ed3c7bbe8bc036d8 aac4d55ae79291e2 e5e3b0cdcdd97b38 b120b8dfadfcf486 e1d9ebb146ec3cd8 9bc674b43a77b504 a52c1a85ec477ec6 6fb8b175b8ed8eaa 5c9a77345f607186 10abfe4e9297d853 3afb91383071ad2e 8616875706e71e53 883f7fd0dd9a1c58 2602a28983b7bf20 9998963b898c0722 eac97fa2e95a92f0 aac7f602b292d452 dddb410a552abf60 f4101c5982f5da1c 1b6211b51c225929 9e4805a7e99a56fe a37e778eba3076ee d646617934c4311f c56d143b3e9de20b 15b1b0bcd36315a3 760beddf98f540fd f8e7101d874df8fd 6769fd469ae97309 5170ea905c8a3fd8 c8b0b8ab153412e1 46356dbdf4919a9b c0860ea81ad7a89b a5cdc947ad747a55 eacd98ff553ac208 f47d0585071cdcd6 f04cedd8f8da32d6 b7f24284e25d566f 9dd406847b05bbd8 487e7f5562cafdc6 3be8c6c9c7df8b7e 4af845bf13f9c9ee 5d8d71218ba684c2 3202a6d4fa8fa02c c328e85ee06a9cf4 4d84a28fe7e06f2a acee278845c2dd74
XBrInbSDudej87WP,fca02f16384cd348 9fef533cfa5910e6 e1b81a193640ef2c d1ef38861037de12 d7f6e59c69b653c0 7f7a81e39786c799 b8d97579b6b22336 b428822cc70eb432 60d7d494891b5ae5 36efa9e8d2271aa8 3850f193423beb53 bbbac504c36ea953 5152f88bae0a4c39 be456ea2e5fbf0a4 80b5f7f3c45eda9f a0c8835674657aa1 f0c5023fad86cc18 61978e0d88979334 74000bd1680980e3 ab579882805a6fb2 adb439ef9330597a afedee416c719394 03a82e8d242d2b3a 6d978fe4ece087ea ccd14264b85fa587 bb3926454d1d0de4 6d57665eb900d257 bdb70f4e30a22be6 c5488fdcea1cf214 f7f700821d20fac4 ef7c79472323a915 6eb7a10b977f823e 6d4140efcdb16ad5 6906f62288b4ceda c5a2565cc8f27293 f6d81fdc5e39cb68 3f1f5eaa8081ddb3 0b5ead8a12a78933 2132f7e51b509b2e a9b4af25bd69f56d 38aea8d629555e36 8b2c60c3c75d7c5e 3a448397c30a9e4b 902c24d3f8ed1daf f5af792e164c3e39 9dd70e5ade23d497 2f302e1de4005d53 07948c596ea55db3 6ca58991ddf68fb7 ddfd8ab51d6aad73
HmT4YuGGvmUcWdN7,5ef3f512a489b10c 38869c2b5a899e1d 54b1dfb3a6d8b11f 8a08aecfd29ae141 7bc567381c6f160c 27dad522a7581e5c 5de36276595058eb 7f91ba6c311d292f 9b39951a408891e0 521b18461b8e5370 eb1635540ec2de95 07c7fd0bcd0830ed 0c68c40ce238a6a6 185b37912f54d625 af67cef23e1b774f 7f158f2d8a3135bd 88d19b0396ce93a0 6be79f396dec6552 b60d84e4099a9f21 3ea6ec6891548385 8b2458641b0392a8 a9b07c95debbce4b 619e2174574230e3 6b0641f4cc1e7106 36de19b3ca613bd3 7bdfd0a6552b3e12 050fd87f564e9c68 86fe940d184f120a f00e3610a39042f4 1c3d0ff9bdbf9ec9 ba3dbe36f8172464 249e9d823b3d73c3 b56d9b3ed76d4266 9ddfb89d489ea0f2 173b3ec0e360e0a1 cfd81108582d0876 da860bbd7f1dd988 1643653c27a555cd 06560cafe4b51b67 766913ebdd490178 ca1ba7e667b791e5 a26f6d71490f0636 3912aecf5d26e93a e95527e2c1450f56 44b08ed4c41c5a92 0bec0b0e78b55a23 03184318a5f6019e 656726508ce802ff 29067e3e0f62684b 0ea72c6e5d024d67
pDggTg7u7ZpxgVhM,895a2871f9d4db28 16c4d18d407199af f960ef958546a6ff aec0d4d8a2651f99 d3b37037a9a3ba71 de89d053f4dd5e21 0b765fad4fbe5f67 1438e0d9e5b2d810 e356aa93b4e37768 90da515fe65a48cb e2fbf059bf27e3d9 2fce1a237fcd7720 cd96117e5e7098fc c31c4084f922c80b ffa55cfb0c6d52f0 22dcdb5b61ecc38f ba9581f9f822045e 5aab85ebb84aa582 96a632fcdca3caf9 9b17c444c38a6d2b a32470e1040203a9 eef514eb15b8ac33 fb339309e5b10985 1c0dbe7c0bb2878b 0c9560af89f74b55 14254124a08e896d 3400eba0dbd224cd 0f2a50c0041e3baa adde122a087c898a 081e07d19a3a6a08 db0299efdfa1378d 4adb1bd7f3d7a292 6e00c950ce536326 822d660cee1455d8 6239a98cc48a0010 08b926a2b03209cc 84bb3a2f2177bb8f 43a2c6a24327285f 274b03b6795b6b71 27f5a67fe3717db2 3addb16a14a85ce6 de6e687a759ea7bc 8fc233977634207e 76c605d8405aba12 c7f229540109f9d1 d2c941a768eed8e3 dacba962dd0ae4f8 8ade7c5fc86dfbb7 1521cf0da4984398 8957a52ac49e6bf0
mER4NMuCUOZawFsU,a5b37434385fdc70 14dad50b7da9d6c6 066ac9cfaad13f1e 4512b720d55c291c 56e26f448e62b4ae e63bebf988e37981 f291c3dba1936526 8415ff7474cc2f68 44fc6239f571f415 070d06c800557ec3 7ffb14dfdfaf1f39 f607aeb47e860103 5d96495be2c5597f b5da15fd79c34617 53636bb6ba03d8ba 3621f182033e58cc 52d9f437fca2cee3 c10e4273f96d14c1 f4cfa45c617566fb cf73762726187a76 c7e4063850a01bf2 485c8d218185c0ac ffcf7a821ada0588 2e3bdd8afd5a046b 8e46b5022c111ea0 297962deb6e32b5e 3c7cb9d0f68dded7 306695027216416e 5481080fef2bc596 61d3d9dd4755d415 d7b002c21a1654f8 9f517effb51381ba cb83b71ef62a002a 82f7da4bf6147977 e955088597dfa715 550d4669002f7176 660631a3f611f475 42891dfc71d1f1ff e33806ded98ec0ee 19b1eed4fedb7fcc f520c0c4456ea2f2 5c1a4acf4d27e8bb 6b18fe68a5e30ce7 d85cee724d4cf4e1 9d78e1cecdb07197 9b0a6bc7730562f0 d7bce5a0ffc67ff3 ee0da70f6b00d638 c3b542604f497fc7 dedb0749723b3049
0jIjGkWFVjG4hvyU,a551a30806850711 f032fa7aaca69d97 95de763766d2d3ed 0aa83c2e590081f0 fd10ecadd1695781 55249925a34d3075 5081d2ff240750e8 3d843adbf372493b 86f6aa69a0c950ee 99ec9425ef0bd2ae a72f8c7a9e5fdce7 a52911391ecfbd8f e7aa97e9f0c2e925 0677651116c6c6b2 2390df789b2fcbc8 f313f87df26ad2cf 9ae371c0234ba34a ee2ded86cab596c0 af30bfb2261fda36 6953d64b446052e8 4698011c6f969a29 57de824119f1e0ff f695016b6eaa44df d04371587d81eff2 a67c09232bea2f7a f69cb83e29a8afe1 f3c801f87bfc969a 1cc8c7d7be7aa980 36dcac992eb800a4 57ddba3cefcada9b 2f1859acf827b1b5 f435900bc5f00605 8ab5f1869d442b0d 39ae539dabd4be5f 5e0d507253c89fc9 6aa016d3a41a589b d7e7f7ca1ecf559e d556720c50dd2868 b1dc22ca4a1c791b 1cd60bae5892bec6 d3930e81553ca042 5cf3b77c6c3f130f fe7b53ea505efd8f eedb6486b481975a 793a694fd8489ee1 b4ba76b1b677b23f 7e5817cd367ad75e 532ff9756131339d ee39857aadb0048a 2ea8a38a74225d51
ZdzO4VPi5jMuvAfu,70fa422634fcb625 b5e911335fbd6017 842cc93a4675e0d3 f4c7a4ea4aa48ada bafb8ae126b4f260 6ac9495e468eeb08 6504a32b976c0302 1be2472b2ddd97d5 cc9269b57f5b66dc ee78e5485cec6355 962cbaaebb93fc9b 17cbc3c8bf6f4133 c84a6155109e0211 9fc6f542ac737400 2e4acbe742978e05 4b03faa513515e8d 57e3db51396c5f1e d952e3b4e2b87be2 e7dcee344ff7bc47 5bfd10ec6b71e09e 762448b57721c0c5 ab375792ec431dde a5bb599344c87116 84612207e14ef34b e2c1bf1c76af2155 12e2a30a8edb74ea 09c54f8f598c2eab d9165421b1181f2e 0accf4f02bccba99 07298b658014657d fd73fe17b6148157 6de50952235b46f1 0d89999686c76c96 c84ef237a19c56d5 2dca1f763facc7db 1b8257f9fe422cd6 73451ab8603cf20f 98ce9734a92ba542 0995b6646ebe42cb f4f5d5562df46b77 949cfc4396a42549 89963cae066720f0 aaf2b56b74037318 fbb4a02477c8fcdc 21d7aa961ab8dabe 7ef63c95002c3cce 5735da1839f51d34 23077cd5d7f66ee7 0ba278665a638a6c f4fcb3c6c6d1b241
FM9zTUpHwz8P9bkv,2ab7409061abf872 d9e98ad9d8f6aecf cb01a3c47688ca03 fe856dd45fe0325f b127602b1cfc503d 7e2aa3a9305f313f 13e3737c917da017 5d6d8fa8865c2ca2 93632c8e61a1d4ae 3c23257f29ee6c2a 846dddb42965c77a 0b1a4b3fedac2113 1a53a315fe99e624 f7cd5caa209b63ee cca84a9865da5cc7 fc53331ba9eabbe8 f03b74fd6ffa12e0 489fe8c2d3d665dd 548b5f33f64ea780 4d0578abb3c7a8db 424c1d1f98b1c20f 2443a22bb57f542f 02def0ebf6930361 b42bfbbcc96f33df e48493faf6cea91d 6542269fc75a1eb7 5bcf24b3c364d156 593c6f5069e85eec 14d4a63e1df14b60 476fd36e03fd6e93 d2ac386d155418de 783e74843166b1b3 6f7722e16131ec5f 56fe3569ce9b45ef 4b4b894165e70baa 5f388624d8e1fa19 5ebcf44962b25b7f 2836d6391c846840 1467a4bacda48f0f 4c1228b07923a553 0142d676c19c2d6e 0241b76e02467c4e ee8540e3b4b74d99 c3ed15579f770240 8dfecb4ad5452214 498e3763dc39eff4 2ddd787db865f553 a5abb5f5656976cb cb9c1e89fc39e54f 557dd9f0ce47aacf
1MqJXe0nH4uCwN3E,d7d4ff55cfaf0eff 7c39d5d97e6a1777 14fd6dfbef3f07e1 647ddca1ab90ae6d 46c4ffbdb50c174a 8683b1a108e47d51 28489e4591aa8c89 fe8450cf897c1789 1049a23dfa35aef6 645637f12acf2c37 238c68f22866e920 0e7240c0e6ba6661 743d0777bf12c30d c531cdf076317aa0 ba11d65a3265621c a6ecd0cf3ddf76fc f654e60dd0a22b96 4a67a932baf7f8ee 58123c5489776d3e 83bc3fe6dd2c462f 26bcc3d552b4a483 2d514d802fcba072 9a1c956c014fc6dc e9e3029c723a1904 3fa5f5dc538ed191 709230e584d6fd7f 95ccebe0be342216 f6ba93470c6d2236 1b7a29bd3e2465a8 fd821ad8e1e80dd0 b0afe8ad5d4a1a9c 2365f461386888af 5c235e10320046f5 6d683fde366e2906 8a58d7ecf88ee09b a72ec374d691eea0 e3b06cf84b595791 f84abd7b12b83cf3 06fb86e77759c440 1c75c3aba5be2004 eeec13305c149713 e9123e04855357f2 6543b2bf8b961ac5 56947c0a77f4a71e c02a146a3f58fbd3 4baab59386b7729d 9256436f1b0ccec9 f1b09d953afd7d82 ad5f4e8113fad80b 3c5f4c977fdd1215
BxcqtOFtBHDiX3Sq,77211cc11d96b034 364fdba25bc9b84e 13d37987145cc11a e0a1653295b8f3e0 0b879b949e539f57 c88d1f1a5f8b6198 0b6a5ad5e868728f 6eb26594d4cc17e4 28fa1fede34cd692 5002d295ef107cb4 b5de1ea92113b2dd abcdc73ff5abd860 1c4a6d90f7c3dfee d224112d8659e7a9 16be58f4ef425bac 7f2df319bd26b21a bea6853aaf25aa9f 8aa8b82c86be0619 a4964de59b70a754 2fedd2d210372c6d 06208750d69637fc 8a10adaee0b7d22a f79994367dc40520 1f7d417fd9018472 78ea36b003eff507 f1c55be8d45cca98 4a220eda1dace957 657826114d99a5ec ca6b6a63d43b06fb 618b08a4f0a6e2fc 7d32d97e841a764f 494307251a598b59 92f81301be451cdf 9dc342290c863ce6 d733e9b79478026c d1d92f419ee94548 b9884f3a73bfb9f9 0fbc7df3a501234a 1269570ada7b9523 39ff50ff55e9f54b 73da091c293def0e e8a55311a27e493e 8eaaaf723cc66445 cf2b2a46182307ae e82e276c58a5cd09 a12968c62180be1f a47a834a6d056cfd d41029ef9af89cce a4fd8e8838c9c483 b3f6eeda1cc8694b
8cVIYyVzOmEmKPFE,fb424fecc0051c9b b56081b98b8c5d3e 9464b98eb570523b d8b891ea6cdd7a78 c11dbfacf8f04cd0 0a54c53b1058abcc c1468ac81868c804 b360f17745bf70bb 03e7577b8bd02317 a102926c20541ff2 a821e5b98d607e22 8a5fb0c4a955fba7 8807ae3153dea606 4a4d42aa6727ddb3 44693b4af5e20d37 5b50efa02d25a2ba 9161cfd10b9607ca 598f5b88ab5e3692 c129da19ec8ba5a3 d28353f0b0e3f5e2 ea13379f1fd34b8c df846b06a5026f1b 1f4275f2feff39b8 9e8d2fae98992ea9 9fe10bc5e9e4140a 5babffa46b911e45 6b8a65cc277c4e08 6ab4ee1d037be484 20dce1696befd963 88249f66e0517704 c2359656e18dc0b7 acd67f342da4ec01 35ddb346c5625e66 e842d436058a70e6 f1c61f865f2df81b c3f3ded9d43e53c6 a50ddb65cf4c70ce 60f3ce0347abf0d8 d286a0edcff796e7 53ae39d2ad7e20ca 8a7916afc6b080b9 c18d8573939351ac 2c2b6c7db02ee29e bcac231ac2d8a012 8826c446ecf86289 e41be5ce872310e5 37be530f54e2a1f9 e1bdc81975fc8ee2 5caf0be3f95b8c9d 49ea943e3e3896f6
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 b7027e3d93c289a1 ec9a512a6523199f ef3beae7f56bf54e 150a6f38cb4601fe 6610507c88809cd8 f625a80a1f3414ba a40e39508a1366d2 3a1ec267c1619d8c ddb15fb3c7c282a5 40f619e89fa6f0d6 ce3f4e34f3f6ff19 c543f82e35d3e96e 84ec640a95396703 ecba9d15e2062c81 3a56165d7d3bad68 2163c48c6853d87c 7a3617167067de70 2540bad8941c7310 3dab91d1646ec769 e6dee6ce6fe0358c 3a5e067d2614b741 b9408decb49bae9a 7c2af6415533bbf4 10d854514933533a a68709347c12769c 9fcd05806dc84652 da18580f9013b661 ae76cddf86ed9f31 0e61ccf1c798e0c6 00d472db2fc247b6 38bb25962ed00fbc 1e764798bdefea61 e2e3550416dde4a9 878c09ee31e5323e 261c1cb42213a3f6 87e5b430a5d6fc37 d7099c72cd2981c0 3c1e401b5ae246b5 34ca7b6805ad25df c125b08848dbe364 b0cd597ef4b76b99 766f939360e77523 998472bb60cbd948 7f40f3760d8d0113 50890c32e1b4ed2c 5fff070cea8b272c e09017d487279b4a fb909718c2bc2f2b e913838c9de75f6b
LYlZcER1Ie1WNQhI,893292bca76dda07 c7e0093aa2306f81 1b512bcdf5db745e 56725bb1e239755e ec2158ca141f026a 26b0f8815b6c796f f883600d277da978 ddec2bd4e71ca1ee 0d27352a9e908acd e9e5f7d6c5244b80 5d84bd4447a269bd 5905eef60f16acbf 48a41f33c0d2497e 66d9fb428e84db35 ce85b43494084db1 f22111a40f18adf7 75e16faa1e50a698 b2779bb6ff6d18ce 30ad58af208b48ae d8ce26c434f8076f c1115841b50260d3 37446c84e070e424 4d120a8e05e77552 27f0f62aaf698ce4 ba8998ddd978e2c1 64fa975246d41dc0 e61c40ef3df25b05 9120eb7b7eab2426 234d7fc593fbe4cc 9cbda429251f7962 50beef0237636d4a d05c28f62fbdf657 7d7db60452d2f5bf e526b94fd0a0a264 6b79cd27d768aa8e 75c63d287b498d6a e32e786d9bb61d1b ddcceddb4fbf5464 7d19cc155a6c3017 ce0ea87b26c9fa30 7af69777411875f9 ee3ac67da19d005c 900b4aabcae3429c ece1609925952f6f 8ff0528a6c288f7a 9b200bc9176e3af6 8f489694d2882ec9 db5a8d8330e4a326 4e659ed90ebe283d d3a60d34d2eff9f7
